country;year;cluster_id;urban_rural;lat;lon;iwi;month
Madagascar;2016;655;R;-22.381665;46.271967;-2.2841202642643657;1
Madagascar;2016;656;R;-22.21115;46.0868;-1.5382027290765496;1
Madagascar;2016;657;R;-22.638986;45.893217;-3.0615571213750328;1
Madagascar;2016;658;R;-22.361624;46.548936;-2.318028752630612;1
Madagascar;2016;659;R;-22.396359;45.502133;-2.6613358915196645;1
Madagascar;2016;660;R;-22.596938;45.400213;-0.5851123115878909;1
Madagascar;2016;661;R;-22.671683;45.230623;-0.7917783067649963;1
Madagascar;2016;662;R;-22.855643;45.045995;-3.1728833202067257;1
Madagascar;2016;663;R;-22.486191;46.913279;-2.143930103933988;1
Madagascar;2016;664;R;-22.792922;46.615773;-1.1271057154092474;1
Madagascar;2016;665;U;-22.827093;47.823652;0.3333685180898815;1
Madagascar;2016;666;U;-22.828009;47.831588;-0.2959443302138112;1
Madagascar;2016;667;R;-22.746879;47.806108;-1.6345913742600604;1
Madagascar;2016;668;R;-22.903284;47.663794;-1.997719378995568;1
Madagascar;2016;669;R;-22.792035;47.492431;-1.8654933570231285;1
Madagascar;2016;670;R;-23.164368;47.599176;-2.0883771780976024;1
Madagascar;2016;671;R;-23.005063;47.572119;-1.6164726524215454;1
Madagascar;2016;672;U;-23.346673;47.605502;-0.0367586567844459;1
Madagascar;2016;673;R;-23.302598;47.624252;-1.9394955724428369;1
Madagascar;2016;674;R;-23.339812;47.447807;-0.9401890335551372;1
Madagascar;2016;675;R;-23.429998;47.299194;-1.2774556647139057;1
Madagascar;2016;676;R;-23.811976;47.533414;-2.001412368777469;1
Madagascar;2016;677;U;-22.829911;47.316179;-0.9507665835650362;1
Madagascar;2016;678;R;-22.665894;47.413959;-1.573616082188256;1
Madagascar;2016;679;R;-22.33258;47.388366;-1.6720610265274871;1
Madagascar;2016;680;U;-18.154599;49.411576;1.606997275723874;1
Madagascar;2016;681;U;-18.166254;49.390025;0.9607586213900547;1
Madagascar;2016;682;U;-18.139056;49.391366;1.5688252309891393;1
Madagascar;2016;683;R;-18.863988;49.066675;-1.2849004187228288;1
Madagascar;2016;684;R;-18.644129;48.96143;-1.077237930783468;1
Madagascar;2016;685;R;-18.460184;49.113452;-1.0164004696858513;1
Madagascar;2016;686;R;-18.32721;48.990705;-1.1001288006375822;1
Madagascar;2016;687;R;-19.564373;48.852845;-0.9930321520058084;1
Madagascar;2016;688;R;-19.946221;48.687908;-2.265646295832268;1
Madagascar;2016;689;R;-20.202149;48.5069;-2.452722845443316;1
Madagascar;2016;690;R;-20.250653;48.307765;-1.332186379661938;1
Madagascar;2016;691;R;-20.097914;47.875265;-1.6404465990877386;1
Madagascar;2016;692;R;-18.252825;49.267806;-0.8627315307037323;1
Madagascar;2016;693;R;-17.694408;49.474804;0.3424175651266511;1
Madagascar;2016;694;R;-17.60002;49.286192;-1.4950483128645915;1
Madagascar;2016;695;R;-17.772909;49.070845;-1.9367875015582088;1
Madagascar;2016;696;R;-19.573097;48.51759;-1.703896127875719;1
Madagascar;2016;697;U;-17.032417;49.831299;0.6355214072087302;1
Madagascar;2016;698;U;-15.43932;49.750119;0.4097504961639261;1
Madagascar;2016;699;R;-15.319406;49.812507;-1.0204111121347013;1
Madagascar;2016;700;R;-15.485193;49.635597;-0.450918158023873;1
Madagascar;2016;701;R;-16.152528;49.698981;0.055128595546999;1
Madagascar;2016;702;R;-16.372193;49.799636;-1.287464810682729;1
Madagascar;2016;703;U;-17.380663;49.404687;0.1203869088275199;1
Madagascar;2016;704;U;-17.392082;49.409307;0.7584882696490293;1
Madagascar;2016;705;R;-17.363644;49.337639;-0.0241533989757042;1
Madagascar;2016;706;R;-17.189488;49.380361;-1.2959222755801536;1
Madagascar;2016;707;R;-17.020847;48.866858;-1.7964910146991029;1
Madagascar;2016;708;R;-17.16803;49.183161;-1.695050915374683;1
Madagascar;2016;709;R;-17.464971;49.191191;0.2058160609882026;1
Madagascar;2016;710;R;-17.518682;49.224508;-0.0975332330883364;1
Madagascar;2016;711;R;-17.556416;49.273936;-1.407544655438609;1
Madagascar;2016;712;R;-17.378146;49.341347;-0.2744432703976917;1
Madagascar;2016;713;R;-17.311983;49.094443;-1.3668081813277673;1
Madagascar;2016;714;R;-17.34492;49.085861;-0.1361691756540167;1
Madagascar;2016;715;R;-17.647592;49.159731;-1.377737767220573;1
Madagascar;2016;716;R;-17.394878;49.005073;-1.4161681356648868;1
Madagascar;2016;717;R;-16.941115;49.574828;0.0969682052459119;1
Madagascar;2016;718;R;-16.90855;49.523816;-0.96743566666401;1
Madagascar;2016;719;R;-16.852958;49.598875;-0.4206867860032515;1
Madagascar;2016;720;R;-16.949127;49.303241;-1.5639507064177167;1
Madagascar;2016;721;R;-16.760743;49.528234;-1.2533557863948186;1
Madagascar;2016;722;R;-16.700666;49.687779;-1.3184082077300838;1
Madagascar;2016;723;R;-17.591832;48.213854;0.6329548395852252;1
Madagascar;2016;724;R;-17.423154;48.32279;-1.462942084117498;1
Madagascar;2016;725;R;-17.870539;48.145022;-0.7264386195314341;1
Madagascar;2016;726;R;-17.267025;48.510314;-1.0167520551586609;1
Madagascar;2016;727;U;-17.820964;48.406138;0.2556356317416391;1
Madagascar;2016;728;U;-17.841911;48.42018;0.6436685264074052;1
Madagascar;2016;729;R;-17.76369;48.315394;-1.183365408875867;1
Madagascar;2016;730;R;-17.860388;48.280077;-0.7939752657798708;1
Madagascar;2016;731;R;-17.992304;48.447404;-1.847303706128033;1
Madagascar;2016;732;R;-17.994578;48.073731;-0.3781549134492599;1
Madagascar;2016;733;U;-18.93212;48.222176;0.8911590834377608;1
Madagascar;2016;734;R;-19.024278;48.024249;-1.409004467359486;1
Madagascar;2016;735;R;-19.06697;48.366075;-1.7714436113664869;1
Madagascar;2016;736;R;-19.04439;48.082096;-2.402269685895213;1
Madagascar;2016;737;R;-16.914759;48.492908;-2.1598376546860587;1
Madagascar;2016;738;R;-19.391575;48.311761;-2.0302625942321346;1
Madagascar;2016;739;U;-15.707322;46.315251;1.2947522771316735;1
Madagascar;2016;740;U;-15.703839;46.32007;1.7874521363069062;1
Madagascar;2016;741;U;-15.671495;46.335656;0.2070238212992257;1
Madagascar;2016;742;U;-15.718926;46.318074;1.4456580155884489;1
Madagascar;2016;743;U;-15.725891;46.356592;-0.5415520497782997;1
Madagascar;2016;744;R;-16.472955;46.868302;-1.9546905174500804;1
Madagascar;2016;745;R;-16.482817;46.486144;-2.5018812392505696;1
Madagascar;2016;746;R;-16.626884;46.113921;-2.750059617590673;1
Madagascar;2016;747;U;-16.094855;46.645187;0.1043537058592142;1
Madagascar;2016;748;R;-16.17225;46.772969;-1.889727216384305;1
Madagascar;2016;749;R;-16.161608;46.513248;-0.9814246380423672;1
Madagascar;2016;750;R;-16.135606;45.698634;-2.533100764432499;1
Madagascar;2016;751;R;-15.5976;46.432555;-0.9815108265690132;1
Madagascar;2016;752;R;-15.704689;46.869873;-2.1313540061255005;1
Madagascar;2016;753;R;-15.82101;47.602973;-1.4595332543569122;1
Madagascar;2016;754;R;-15.65959;47.197768;-2.8277858050129505;1
Madagascar;2016;755;U;-15.858819;48.824045;0.5961135725899683;1
Madagascar;2016;756;R;-15.797378;48.796824;-1.0230002101883249;1
Madagascar;2016;757;R;-15.753097;48.467739;-2.5509330213448016;1
Madagascar;2016;758;R;-16.407916;48.791532;-2.5029869332759787;1
Madagascar;2016;759;R;-14.516521;48.047668;-1.900604870120096;1
Madagascar;2016;760;R;-14.080849;48.160044;-2.470469388934589;1
Madagascar;2016;761;R;-15.086254;48.386712;-1.756231860745885;1
Madagascar;2016;762;R;-15.247265;48.765115;-3.0533285345232986;1
Madagascar;2016;763;R;-15.084606;49.281824;-2.424912947519392;1
Madagascar;2016;764;U;-14.870254;48.006256;0.0214965491167186;1
Madagascar;2016;765;R;-14.651733;48.286263;-2.952883886298594;1
Madagascar;2016;766;R;-14.618648;48.920291;-2.545358920735153;1
Madagascar;2016;767;R;-14.644828;48.941025;-2.4176373195188616;1
Madagascar;2016;768;R;-16.24285;47.290523;-3.1685314990410065;1
Madagascar;2016;769;U;-16.957026;46.823026;0.7338693472370236;1
Madagascar;2016;770;U;-16.949774;46.84656;-1.4666558171311364;1
Madagascar;2016;771;R;-17.099771;46.781115;-1.4907829517108144;1
Madagascar;2016;772;R;-17.166071;46.511921;-2.145017594838869;1
Madagascar;2016;773;R;-17.217344;46.831784;-0.5254667387044702;1
Madagascar;2016;774;R;-16.822693;46.908589;-0.9071315393575876;1
Madagascar;2016;775;R;-17.264796;46.437332;-1.0919856064473612;1
Madagascar;2016;776;R;-17.747875;47.0292;-0.2343668595289473;1
Madagascar;2016;777;R;-16.842078;46.840503;-1.2107999271769714;1
Madagascar;2016;778;R;-16.728119;47.524167;-2.7958288865508067;1
Madagascar;2016;779;R;-16.941253;47.584672;-2.4266746565897632;1
Madagascar;2016;780;R;-16.439674;47.354563;-1.5331867369349224;1
Madagascar;2016;781;R;-17.460809;47.497256;-0.4654923177936814;1
Madagascar;2016;782;R;-17.845943;47.904253;-2.04706663399352;1
Madagascar;2016;783;R;-17.711857;47.430549;-1.885105646976696;1
Madagascar;2016;784;R;-16.744274;44.828616;-1.694627728894594;1
Madagascar;2016;785;R;-16.620026;44.625867;-2.9110191706188435;1
Madagascar;2016;786;R;-16.348245;44.887239;-2.0775735483631297;1
Madagascar;2016;787;R;-17.746553;45.679111;-2.9076441740733543;1
Madagascar;2016;788;R;-18.675821;44.624863;-0.1997951201603449;1
Madagascar;2016;789;U;-18.041617;44.033916;0.478049904584199;1
Madagascar;2016;790;U;-18.058708;44.026647;0.7533068254126334;1
Madagascar;2016;791;R;-18.124361;44.209904;-2.7515799669677032;1
Madagascar;2016;792;R;-18.288745;44.21651;-1.984949485498076;1
Madagascar;2016;793;R;-17.489971;43.961642;-1.2143337167535284;1
Madagascar;2016;794;R;-17.486936;44.301742;-2.9134149836363528;1
Madagascar;2016;795;R;-17.341442;44.139762;-1.3372255914325242;1
Madagascar;2016;796;R;-17.919737;45.301963;-2.88254010080897;1
Madagascar;2016;797;U;-23.363134;43.68155;0.8963963816245337;1
Madagascar;2016;798;U;-23.336826;43.667574;-0.7238663349866119;1
Madagascar;2016;799;R;-21.712004;45.127098;-2.4611203128042383;1
Madagascar;2016;800;R;-22.471905;44.325222;-2.979283513646972;1
Madagascar;2016;801;R;-23.97034;44.607613;-2.095252676067623;1
Madagascar;2016;802;R;-23.549034;44.323472;-1.83747843750604;1
Madagascar;2016;803;R;-23.511361;44.693067;-2.9376798210454584;1
Madagascar;2016;804;R;-23.973804;44.177844;-2.059573734492986;1
Madagascar;2016;805;R;-24.665242;44.797408;-1.804054519267235;1
Madagascar;2016;806;R;-24.411351;44.853483;-2.7113997156058387;1
Madagascar;2016;807;R;-24.405646;44.466874;-2.5444175700693403;1
Madagascar;2016;808;R;-24.186386;44.826492;-2.5853377195369065;1
Madagascar;2016;809;R;-25.18633;44.458152;-1.88555544304317;1
Madagascar;2016;810;R;-24.045502;44.916455;-1.7602121129056272;1
Madagascar;2016;811;R;-24.731762;43.988139;-2.38641237173208;1
Madagascar;2016;812;R;-22.866962;44.438488;-2.539769573290851;1
Madagascar;2016;813;R;-23.656363;43.649028;-1.1499289910243613;1
Madagascar;2016;814;R;-22.793271;43.660934;-2.6204608920947368;1
Madagascar;2016;815;R;-25.124816;44.938522;-2.0421179761706925;1
Madagascar;2016;816;R;-25.282738;45.202325;-1.6789007482668383;1
Madagascar;2016;817;R;-25.137253;45.387361;-2.1142917454420256;1
Madagascar;2016;818;R;-25.476167;45.541982;-1.148416849449564;1
Madagascar;2016;819;R;-25.309369;45.734396;-0.7665727689043433;1
Madagascar;2016;820;U;-25.061378;46.067143;-1.2699324124064744;1
Madagascar;2016;821;U;-25.187364;46.089179;-0.255349780876875;1
Madagascar;2016;822;U;-25.177352;46.099311;0.0705343178878691;1
Madagascar;2016;823;U;-25.234346;46.085682;-1.0614717975829755;1
Madagascar;2016;824;R;-25.202868;45.942314;-0.5710155683503537;1
Madagascar;2016;825;R;-25.162183;46.205853;-0.7217294506729038;1
Madagascar;2016;826;R;-25.171604;45.845063;-0.8845192236733018;1
Madagascar;2016;827;R;-24.874119;45.689954;-1.814903159822289;1
Madagascar;2016;828;R;-24.85823;45.61005;-1.818078359630442;1
Madagascar;2016;829;U;-24.221768;45.318825;-0.0159478064017911;1
Madagascar;2016;830;U;-24.342337;45.150546;-2.7127334232835545;1
Madagascar;2016;831;R;-24.3439;45.199457;-2.2810372668392347;1
Madagascar;2016;832;R;-24.492275;45.343289;-2.393466217600368;1
Madagascar;2016;833;R;-24.560956;45.296299;-1.7171633495202256;1
Madagascar;2016;834;R;-24.632065;45.381073;-1.9032898588444016;1
Madagascar;2016;835;U;-25.029818;46.985157;0.2418471568309706;1
Madagascar;2016;836;U;-25.028938;46.996824;0.5003539196244654;1
Madagascar;2016;837;U;-25.035526;46.960276;0.0338839422897264;1
Madagascar;2016;838;R;-24.948483;46.877358;-1.5352391398287035;1
Madagascar;2016;839;R;-25.011152;46.670775;-1.620580270770343;1
Madagascar;2016;840;R;-24.62525;46.906652;-1.7936166538365146;1
Madagascar;2016;841;R;-24.709257;46.994882;-1.6813221052714575;1
Madagascar;2016;842;U;-23.271862;46.093428;-0.1583300485226149;1
Madagascar;2016;843;R;-23.288837;45.777535;-2.813741939752293;1
Madagascar;2016;844;R;-23.081892;45.948827;-3.344769780691084;1
Madagascar;2016;845;R;-23.641519;45.717971;-2.546076351832433;1
Madagascar;2016;846;R;-25.047621;46.38091;0.2740644152327642;1
Madagascar;2016;847;R;-25.111276;46.383204;-0.5681121320907208;1
Madagascar;2016;848;R;-24.885095;46.114871;-2.3040179294928635;1
Madagascar;2016;849;R;-24.333391;46.526427;-1.737450060556607;1
Madagascar;2016;850;R;-24.168902;45.988633;-1.8636290419925048;1
Madagascar;2016;851;R;-24.600016;45.998646;-1.6249102873625838;1
Madagascar;2016;852;R;-21.436805;44.31969;0.0598276322366495;1
Madagascar;2016;853;R;-21.695663;43.867384;-1.7961936010188049;1
Madagascar;2016;854;U;-20.283435;44.283618;0.2516445700478194;1
Madagascar;2016;855;U;-20.295302;44.309529;0.3163388012691967;1
Madagascar;2016;856;R;-20.301933;44.343661;-0.4764190087954298;1
Madagascar;2016;857;R;-20.588434;44.350483;-1.2344551808184023;1
Madagascar;2016;858;U;-20.391956;44.654384;-0.1348685219458026;1
Madagascar;2016;859;R;-20.364363;44.676714;-1.5600869046917132;1
Madagascar;2016;860;R;-20.386425;45.069011;-1.5933114851984085;1
Madagascar;2016;861;R;-20.351786;45.596156;-2.0700129426713154;1
Madagascar;2016;862;R;-19.696791;44.547081;-1.1010292158638812;1
Madagascar;2016;863;R;-19.942816;44.625344;-1.4186874218685563;1
Madagascar;2016;864;R;-19.654626;45.454243;-1.7166422256198952;1
Madagascar;2016;865;R;-19.912813;45.467204;-1.9261881322176515;1
Madagascar;2016;866;R;-18.722343;45.328505;-2.787998542160512;1
Madagascar;2016;867;R;-12.519369;49.374187;-1.8452798158763413;1
Madagascar;2016;868;R;-12.749387;49.232451;-0.1430380998763183;1
Madagascar;2016;869;U;-12.283027;49.30296;0.5911493033535943;1
Madagascar;2016;870;U;-12.27554;49.301183;1.4160103506017432;1
Madagascar;2016;871;U;-12.308304;49.27031;0.5845862614373177;1
Madagascar;2016;872;U;-13.18768;49.05138;0.1840974870350073;1
Madagascar;2016;873;R;-13.138492;48.954572;-1.4264816287495177;1
Madagascar;2016;874;R;-13.076297;48.985707;-1.1202974379412822;1
Madagascar;2016;875;R;-13.376095;48.900401;-0.9154701256836552;1
Madagascar;2016;876;R;-13.604909;48.795273;-0.9250824851241602;1
Madagascar;2016;877;U;-13.405966;48.277695;0.8140602019016625;1
Madagascar;2016;878;U;-13.27906;48.32508;-0.2250556720635719;1
Madagascar;2016;879;U;-13.669717;48.443754;0.9446268988222356;1
Madagascar;2016;880;R;-13.592473;48.468196;-0.5938370675604643;1
Madagascar;2016;881;R;-13.513691;48.619259;-0.8523458026649856;1
Madagascar;2016;882;R;-13.782603;47.896472;-0.6857526849406769;1
Madagascar;2016;883;U;-14.880217;50.251071;-1.329463430407303;1
Madagascar;2016;884;R;-14.982863;50.229915;-0.1403065271514761;1
Madagascar;2016;885;R;-15.224464;50.313254;-1.8861897038771924;1
Madagascar;2016;886;R;-14.591425;50.133543;-0.586299412273634;1
Madagascar;2016;887;U;-14.249786;50.142655;0.2966468977923665;1
Madagascar;2016;888;R;-14.319999;50.094016;-0.9345512652982708;1
Madagascar;2016;889;R;-14.488389;50.068242;-0.958563934475538;1
Madagascar;2016;890;R;-14.487397;49.910966;-1.4008196842944978;1
Madagascar;2016;891;U;-14.659461;49.63325;0.2274662144402194;1
Madagascar;2016;892;R;-14.658295;49.539295;0.2242614143782621;1
Madagascar;2016;893;R;-14.547086;49.738813;-0.3338436287768297;1
Madagascar;2016;894;R;-13.697883;49.958903;-1.1640917049672252;1
Madagascar;2016;895;R;-13.728606;49.943289;-1.4440210747625457;1
Madagascar;2016;896;R;-13.882569;49.810846;-1.6672220052336402;1
Madagascar;2016;897;R;-13.914706;49.910026;-0.3504720069817627;1
